examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002a40 00000008 b xStart
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002a48 00000004 b pxEnd
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002a4c 00000004 b xFreeBytesRemaining
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002a50 00000004 b xMinimumEverFreeBytesRemaining
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002a54 00000004 b xBlockAllocatedBit
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a001748 000000c4 t prvHeapInit
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00180c 000000b4 t prvInsertBlockIntoFreeList
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002a58 00000014 b xActiveTimerList1
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002a6c 00000014 b xActiveTimerList2
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002a80 00000004 b pxCurrentTimerList
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002a84 00000004 b pxOverflowTimerList
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002a88 00000004 b xTimerQueue
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002a8c 00000004 b xTimerTaskHandle
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a001ef8 00000080 t prvCheckForValidListAndQueue
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a001b0c 00000024 t prvTimerTask
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a001992 00000062 t prvInitialiseNewTimer
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a001a8c 00000080 t prvProcessExpiredTimer
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a001c54 00000084 t prvInsertTimerInActiveList
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a001bcc 00000048 t prvGetNextExpireTime
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a001b30 0000009c t prvProcessTimerOrBlockTask
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a001cd8 00000160 t prvProcessReceivedCommands
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a001c14 00000040 t prvSampleTimeNow
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a001e38 000000c0 t prvSwitchTimerLists
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002a90 00000004 b xLastTime.11863
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002b34 00000050 b xStaticTimerQueue.11913
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002a94 000000a0 b ucStaticTimerQueueStorage.11914
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002b88 0000008c b pxReadyTasksLists
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002c14 00000014 b xDelayedTaskList1
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002c28 00000014 b xDelayedTaskList2
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002c3c 00000004 b pxDelayedTaskList
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002c40 00000004 b pxOverflowDelayedTaskList
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002c44 00000014 b xPendingReadyList
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002c58 00000014 b xTasksWaitingTermination
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002c6c 00000004 b uxDeletedTasksWaitingCleanUp
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002c70 00000014 b xSuspendedTaskList
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002c84 00000004 b uxCurrentNumberOfTasks
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002c88 00000004 b xTickCount
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002c8c 00000004 b uxTopReadyPriority
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002c90 00000004 b xSchedulerRunning
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002c94 00000004 b uxPendedTicks
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002c98 00000004 b xYieldPending
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002c9c 00000004 b xNumOfOverflows
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002ca0 00000004 b uxTaskNumber
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002ca4 00000004 b xNextTaskUnblockTime
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002ca8 00000004 b xIdleTaskHandle
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002cac 00000004 b uxSchedulerSuspended
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0020f2 00000112 t prvInitialiseNewTask
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a002204 000000dc t prvAddNewTaskToReadyList
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a002b68 00000080 t prvInitialiseTaskLists
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a002c40 0000005c t prvDeleteTCB
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a002c9c 0000004c t prvResetNextTaskUnblockTime
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00309c 000000cc t prvAddCurrentTaskToDelayedList
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a002b38 00000030 t prvIdleTask
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a002be8 00000058 t prvCheckTasksWaitingTermination
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002cb0 00000060 b xIdleTaskTCB.10812
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002d10 00000168 b uxIdleTaskStack.10813
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002e78 00000060 b xTimerTaskTCB.10819
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002ed8 000005a0 b uxTimerTaskStack.10820
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0035f2 00000046 t prvInitialiseNewQueue
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a003638 00000034 t prvInitialiseMutex
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0041f8 000000d4 t prvCopyDataToQueue
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0043e8 00000030 t prvIsQueueFull
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004318 000000a4 t prvUnlockQueue
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0042cc 0000004c t prvCopyDataFromQueue
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0043bc 0000002c t prvIsQueueEmpty
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0041c8 00000030 t prvGetDisinheritPriorityAfterTimeout
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10000010 00000004 d uxCriticalNesting
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10003478 00000001 b ucMaxSysCallPriority
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1000347c 00000004 b ulMaxPRIGROUPValue
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00458c 00000054 t prvTaskExitError
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004600 t pxCurrentTCBConst2
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004608 00000024 t prvPortStartFirstTask
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004930 00000010 t vPortEnableVFP
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0048a0 t pxCurrentTCBConst
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0049c0 0000003c t __NVIC_ClearPendingIRQ
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004a1c 00000034 t Chip_SCU_PinMuxSet
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004a50 0000004a t Chip_SCU_SetPinMuxing
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004a9c 00000054 t Chip_CREG_SetFlashAcceleration
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00cf60 00000004 t InitClkStates
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00cf64 00000074 t pinmuxing
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004b88 00000020 t Chip_SCU_I2C0PinConfig
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004ba8 00000038 t Chip_GPIO_SetPinState
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004be0 0000003e t Chip_GPIO_SetPinDIROutput
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004c1e 00000040 t Chip_GPIO_SetPinDIRInput
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004c5e 00000020 t Chip_SSP_Enable
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004c7e 00000032 t Chip_SSP_SetFormat
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004cb0 00000026 t Chip_SSP_Set_Mode
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004cd6 0000001a t Chip_UART_TXEnable
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004cf0 0000001e t Chip_UART_SendByte
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004d0e 0000001a t Chip_UART_ReadByte
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004d28 0000001c t Chip_UART_ConfigData
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004d44 00000018 t Chip_UART_ReadLineStatus
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00cfe0 0000000c t GpioLeds
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00cfec 00000008 t GpioButtons
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00cff4 00000012 t GpioPorts
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004d5c 00000054 t Board_LED_Init
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004db0 00000044 t Board_TEC_Init
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004df4 00000044 t Board_GPIO_Init
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004e38 00000024 t Board_I2C_Init
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004e5c 00000038 t Board_SPI_Init
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004e94 00000038 t Board_ADC_Init
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004fc0 00000032 t Chip_SSP_SetFormat
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004ff2 00000026 t Chip_SSP_Set_Mode
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a005018 0000002c t Chip_SSP_GetClockIndex
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a005044 00000030 t Chip_SSP_GetPeriphClockIndex
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10000014 00000038 d i2c
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00516c 00000030 t enableClk
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00519c 00000030 t getClkRate
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0052c8 00000010 t getFullConvClk
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0052d8 0000002c t Chip_ADC_GetClockIndex
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a005304 00000066 t getClkDiv
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a005484 00000020 t Chip_Clock_DisableMainPLL
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0054a4 00000048 t Chip_Clock_SetupMainPLL
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0054ec 00000024 t Chip_Clock_MainPLLLocked
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00d008 00000048 t InitClkStates
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00d050 0000006c t periph_to_base
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10003484 00000008 b audio_usb_pll_freq
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a005670 00000022 t ABS
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a005694 00000124 t pll_calc_divs
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0057b8 00000180 t pll_get_frac
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a005938 00000040 t Chip_Clock_GetDivRate
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a005978 00000090 t Chip_Clock_FindBaseClock
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a006038 0000001a t Chip_UART_TXDisable
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a006052 0000001c t Chip_UART_SetupFIFOS
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00606e 0000001c t Chip_UART_ConfigData
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00608a 00000020 t Chip_UART_EnableDivisorAccess
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0060aa 00000020 t Chip_UART_DisableDivisorAccess
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0060ca 00000028 t Chip_UART_SetDivisorLatches
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00d0c8 00000008 t UART_PClock
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00d0d0 00000008 t UART_BClock
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0060f4 00000068 t Chip_UART_GetIndex
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0063c0 0000002c t SCB_GetFPUType
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1000004c 00000004 d ClockSpeed
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a006454 00000034 t Chip_SCU_PinMuxSet
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a006488 0000003a t Chip_SCU_PinMux
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0064c2 00000038 t Chip_GPIO_SetPinState
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0064fa 00000062 t Chip_GPIO_SetDir
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00655c 00000098 t gpioObtainPinInit
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0067b4 00000034 t Chip_TIMER_MatchPending
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0067e8 00000028 t Chip_TIMER_ClearMatch
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10000050 00000040 d timer_dd
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00681a 00000014 t doNothing
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a006810 0000000a t errorOcurred
examples/c/TP1_final_2022/out/TP1_final_2022.elf:100034bc 00000004 b g_hUsb
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a008004 00000050 t std
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00a8f4 00000084 t __sbprintf
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00d354 00000010 t blanks.8693
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00d364 00000010 t zeroes.8694
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00aa48 00000124 t quorem
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00d478 0000000c t p05.7442
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00c9a0 00000076 t __sprint_r.part.0
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10000098 00000428 d impure_data
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00d498 t __init_array_end
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00d494 b __preinit_array_end
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00d494 t __init_array_start
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00d494 b __preinit_array_start
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a000596 00000022 T Cola_Pop
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00ccc8 0000002c T __aeabi_dcmpun
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a005c10 00000040 T Chip_Clock_GetDividerSource
examples/c/TP1_final_2022/out/TP1_final_2022.elf:100034f4 00000014 B mem_handle
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0013be 0000002a T _isatty_r
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0079fc 00000012 T __aeabi_dcmple
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a008b88 0000009c T _puts_r
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0068e0 00000058 T TIMER2_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a006f50 00000030 T uartRxRead
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a007938 0000007a T __cmpdf2
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0013e8 00000024 T _lseek_r
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a000218 00000006 W DebugMon_Handler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00022a 00000006 W RIT_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a080000 A __top_MFlashA512
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a000854 000000ac T FrameParser_Create
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a007938 0000007a T __eqdf2
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00022a 00000006 W ADCHS_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a000114 T __section_table_start
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00022a 00000006 W FLASH_EEPROM_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0047e8 00000050 T vPortExitCritical
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0074a8 0000005a T __floatdidf
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a000460 000000d8 T App_Convert
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a001950 00000042 T xTimerCreate
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00022a 00000006 W I2C0_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a008b60 00000028 T printf
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004fb4 0000000c T __stdio_init
examples/c/TP1_final_2022/out/TP1_final_2022.elf:100035ac 00000001 B __lock___atexit_recursive_mutex
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00cc78 00000034 T _wcrtomb_r
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a008c98 00000020 T __sseek
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a008060 00000054 T __sinit
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00cbc8 000000b0 T __swbuf_r
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0001fa 00000006 W HardFault_Handler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0044bc 00000068 T vQueueWaitForMessageRestricted
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a000000 A __vectors_start__
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a005458 0000002a T Chip_ADC_SetResolution
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a008b54 0000000c T __malloc_unlock
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0048a8 00000040 T SysTick_Handler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0061e4 00000070 T Chip_UART_SetBaud
examples/c/TP1_final_2022/out/TP1_final_2022.elf:100035b0 00000001 B __lock___arc4random_mutex
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a001286 0000000e W initialise_monitor_handles
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00022a 00000006 W SDIO_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004f2c 0000002c T Board_UARTGetChar
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00022a 00000006 W ATIMER_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00be70 000000ce T memmove
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004840 00000066 T PendSV_Handler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a003890 00000128 T xQueueGenericSendFromISR
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0001f4 00000006 W NMI_Handler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00bf40 0000004c T _Balloc
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00d4a0 R __exidx_end
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a000900 0000014c T FrameParser_RunDecoding
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a000150 T __data_section_table_end
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a000e38 000000c4 T Access2Medium_Create
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00022a 00000006 W I2C1_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00022a 00000006 W UART1_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a007928 0000008a T __gtdf2
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00022a 00000006 W GPIO5_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00022a 00000006 W CAN1_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10002b84 00000004 B pxCurrentTCB
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00139c 00000022 T _fstat_r
examples/c/TP1_final_2022/out/TP1_final_2022.elf:53ff634a A __valid_user_code_checksum
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00d4a0 R _etext
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0079c4 00000010 T __aeabi_cdcmple
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00022a 00000006 W USB1_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00022a 00000006 W I2S0_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a002a34 0000002c T vTaskInternalSetTimeOutState
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a006ed4 0000004c T uartCallbackClr
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a006938 00000058 T TIMER3_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a005dc8 00000024 T Chip_Clock_GetBaseClocktHz
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a000230 0000000e T UART0_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0001bc 00000038 T bss_init
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a004630 0000015c T xPortStartScheduler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a008974 00000134 T memcpy
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0028d4 00000048 T vTaskPlaceOnEventList
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0079b4 00000020 T __aeabi_cdrcmple
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00022a 00000006 W SGPIO_IRQHandler
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a008054 0000000c T _cleanup_r
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a007430 00000022 T __floatsidf
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a0048e8 00000048 W vPortSetupTimerInterrupt
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a007930 00000082 T __ltdf2
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a007a88 T __aeabi_uldivmod
examples/c/TP1_final_2022/out/TP1_final_2022.elf:100035d0 ? _noinit
examples/c/TP1_final_2022/out/TP1_final_2022.elf:10003508 00000004 B mem_pool_ptr
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a008c24 00000010 T puts
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a001698 000000b0 T vPortFree
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1000350c 00000010 B aoApp
examples/c/TP1_final_2022/out/TP1_final_2022.elf:100035a4 00000004 B SystemCoreClock
examples/c/TP1_final_2022/out/TP1_final_2022.elf:1a00615c 00000088 T Chip_UART_Init
